cellid,rlf_count_ 1,rlf_count_ 2,rlf_count_ 3,rlf_count_ 4,rlf_count_ 5,rlf_count_ 6,rlf_count_ 7,rlf_count_ 8,rlf_count_ 9,rlf_count_10,rlf_count_11,rlf_count_12,rlf_count_13,rlf_count_14,rlf_count_15,rlf_count_16,rlf_count_17,rlf_count_18,rlf_count_19,rlf_count_20,rlf_count_21,rlf_count_22,rlf_count_23,rlf_count_24,rlf_count_25,rlf_count_26,rlf_count_27,rlf_count_28,rlf_time_ 1,rlf_time_ 2,rlf_time_ 3,rlf_time_ 4,rlf_time_ 5,rlf_time_ 6,rlf_time_ 7,rlf_time_ 8,rlf_time_ 9,rlf_time_10,rlf_time_11,rlf_time_12,rlf_time_13,rlf_time_14,rlf_time_15,rlf_time_16,rlf_time_17,rlf_time_18,rlf_time_19,rlf_time_20,rlf_time_21,rlf_time_22,rlf_time_23,rlf_time_24,rlf_time_25,rlf_time_26,rlf_time_27,rlf_time_28,freq_band_ 1,freq_band_ 2,freq_band_ 3,freq_band_ 4,freq_band_ 5,freq_band_ 6,freq_band_ 7,freq_band_ 8,freq_band_ 9,freq_band_10,freq_band_11,freq_band_12,freq_band_13,freq_band_14,freq_band_15,freq_band_16,freq_band_17,freq_band_18,freq_band_19,freq_band_20,freq_band_21,freq_band_22,freq_band_23,freq_band_24,freq_band_25,freq_band_26,freq_band_27,freq_band_28,spont_count_ 1,spont_count_ 2,spont_count_ 3,spont_count_ 4,spont_count_ 5,spont_count_ 6,spont_count_ 7,spont_count_ 8,spont_count_ 9,spont_count_10,spont_count_11,spont_count_12,spont_count_13,spont_count_14,spont_count_15,spont_count_16,spont_count_17,spont_count_18,spont_count_19,spont_count_20,spont_count_21,spont_count_22,spont_count_23,spont_count_24,spont_count_25,spont_count_26,spont_count_27,spont_count_28,spont_time_ 1,spont_time_ 2,spont_time_ 3,spont_time_ 4,spont_time_ 5,spont_time_ 6,spont_time_ 7,spont_time_ 8,spont_time_ 9,spont_time_10,spont_time_11,spont_time_12,spont_time_13,spont_time_14,spont_time_15,spont_time_16,spont_time_17,spont_time_18,spont_time_19,spont_time_20,spont_time_21,spont_time_22,spont_time_23,spont_time_24,spont_time_25,spont_time_26,spont_time_27,spont_time_28,pupil_ 1,pupil_ 2,pupil_ 3,pupil_ 4,pupil_ 5,pupil_ 6,pupil_ 7,pupil_ 8,pupil_ 9,pupil_10,pupil_11,pupil_12,pupil_13,pupil_14,pupil_15,pupil_16,pupil_17,pupil_18,pupil_19,pupil_20,pupil_21,pupil_22,pupil_23,pupil_24,pupil_25,pupil_26,pupil_27,pupil_28,level_ 1,level_ 2,level_ 3,level_ 4,level_ 5,level_ 6,level_ 7,level_ 8,level_ 9,level_10,level_11,level_12,level_13,level_14,level_15,level_16,level_17,level_18,level_19,level_20,level_21,level_22,level_23,level_24,level_25,level_26,level_27,level_28
eno051h-b2,3,2,4,5,3,6,9,12,9,17,,,,,,,,,,,,,,,,,,,11.21,11.16,10.68,11.22,11.04,11.59,11.22,10.92,11.22,11.34,,,,,,,,,,,,,,,,,,,0.533336355427269,0.533336355427269,0.533336355427269,0.533336355427269,0.533336355427269,0.533336355427269,0.533336355427269,0.533336355427269,0.533336355427269,0.533336355427269,,,,,,,,,,,,,,,,,,,48,48,48,48,48,104,104,104,104,104,,,,,,,,,,,,,,,,,,,24.37,24.37,24.37,24.37,24.37,25.63,25.63,25.63,25.63,25.63,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,60,50,40,30,20,60,50,40,30,20,,,,,,,,,,,,,,,,,,
eno052b-a1,349,394,370,421,427,513,491,515,507,591,,,,,,,,,,,,,,,,,,,21.52,21.77,20.71,21.59,20.8,21.68,21.43,21.77,21.61,21.68,,,,,,,,,,,,,,,,,,,0.53336026997018,0.53336026997018,0.53336026997018,0.53336026997018,0.53336026997018,0.53336026997018,0.53336026997018,0.53336026997018,0.53336026997018,0.53336026997018,,,,,,,,,,,,,,,,,,,463,463,463,463,463,413,413,413,413,413,,,,,,,,,,,,,,,,,,,49.71,49.71,49.71,49.71,49.71,46.29,46.29,46.29,46.29,46.29,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,60,50,40,30,20,60,50,40,30,20,,,,,,,,,,,,,,,,,,
eno052b-b1,353,339,275,275,222,507,464,376,439,339,,,,,,,,,,,,,,,,,,,22.01,21.25,21.07,21.48,20.7,21.19,21.95,21.41,21.72,21.78,,,,,,,,,,,,,,,,,,,0.533221064437637,0.533221064437637,0.533221064437637,0.533221064437637,0.533221064437637,0.533221064437637,0.533221064437637,0.533221064437637,0.533221064437637,0.533221064437637,,,,,,,,,,,,,,,,,,,86,86,86,86,86,56,56,56,56,56,,,,,,,,,,,,,,,,,,,49.71,49.71,49.71,49.71,49.71,46.29,46.29,46.29,46.29,46.29,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,60,50,40,30,20,60,50,40,30,20,,,,,,,,,,,,,,,,,,
eno052b-c1,86,105,120,146,151,104,107,146,154,144,,,,,,,,,,,,,,,,,,,21.52,21.77,20.71,21.59,20.8,21.68,21.43,21.77,21.61,21.68,,,,,,,,,,,,,,,,,,,0.53336026997018,0.53336026997018,0.53336026997018,0.53336026997018,0.53336026997018,0.53336026997018,0.53336026997018,0.53336026997018,0.53336026997018,0.53336026997018,,,,,,,,,,,,,,,,,,,333,333,333,333,333,319,319,319,319,319,,,,,,,,,,,,,,,,,,,49.71,49.71,49.71,49.71,49.71,46.29,46.29,46.29,46.29,46.29,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,60,50,40,30,20,60,50,40,30,20,,,,,,,,,,,,,,,,,,
eno052d-c1,531,457,389,327,268,520,425,351,340,251,,,,,,,,,,,,,,,,,,,14.75,14.05,14.59,14.45,14.44,14.05,14.75,13.73,14.35,14.36,,,,,,,,,,,,,,,,,,,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,,,,,,,,,,,,,,,,,,,414,414,414,414,414,87,87,87,87,87,,,,,,,,,,,,,,,,,,,31.3,31.3,31.3,31.3,31.3,32.7,32.7,32.7,32.7,32.7,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,60,50,40,30,20,60,50,40,30,20,,,,,,,,,,,,,,,,,,
eno053d-a1,313,396,391,363,334,292,351,402,380,319,,,,,,,,,,,,,,,,,,,14.61,14.96,14.28,14.28,14.33,14.19,13.84,14.52,14.52,14.47,,,,,,,,,,,,,,,,,,,0.533341808486741,0.533341808486741,0.533341808486741,0.533341808486741,0.533341808486741,0.533341808486741,0.533341808486741,0.533341808486741,0.533341808486741,0.533341808486741,,,,,,,,,,,,,,,,,,,341,341,341,341,341,437,437,437,437,437,,,,,,,,,,,,,,,,,,,30.81,30.81,30.81,30.81,30.81,33.19,33.19,33.19,33.19,33.19,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,60,50,40,30,20,60,50,40,30,20,,,,,,,,,,,,,,,,,,
eno053d-c1,191,205,155,193,167,118,149,120,111,104,,,,,,,,,,,,,,,,,,,14.59,14.76,14.32,14.83,14.68,14.21,14.04,14,13.97,14.12,,,,,,,,,,,,,,,,,,,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,,,,,,,,,,,,,,,,,,,314,314,314,314,314,211,211,211,211,211,,,,,,,,,,,,,,,,,,,30.81,30.81,30.81,30.81,30.81,33.19,33.19,33.19,33.19,33.19,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,60,50,40,30,20,60,50,40,30,20,,,,,,,,,,,,,,,,,,
eno053d-c3,16,10,18,9,13,0,1,1,2,1,,,,,,,,,,,,,,,,,,,6.96,7.4,7.33,7.11,7.15,7.44,7,6.83,7.29,7.01,,,,,,,,,,,,,,,,,,,0.533221064437637,0.533221064437637,0.533221064437637,0.533221064437637,0.533221064437637,0.533221064437637,0.533221064437637,0.533221064437637,0.533221064437637,0.533221064437637,,,,,,,,,,,,,,,,,,,7,7,7,7,7,8,8,8,8,8,,,,,,,,,,,,,,,,,,,15.82,15.82,15.82,15.82,15.82,16.18,16.18,16.18,16.18,16.18,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,60,50,40,30,20,60,50,40,30,20,,,,,,,,,,,,,,,,,,
eno053f-a1,57,76,76,99,96,109,112,117,171,173,,,,,,,,,,,,,,,,,,,13.03,13.93,12.86,12.44,12.81,12.89,12.17,13,13.84,13.11,,,,,,,,,,,,,,,,,,,0.533207346968809,0.533207346968809,0.533207346968809,0.533207346968809,0.533207346968809,0.533207346968809,0.533207346968809,0.533207346968809,0.533207346968809,0.533207346968809,,,,,,,,,,,,,,,,,,,564,564,564,564,564,1158,1158,1158,1158,1158,,,,,,,,,,,,,,,,,,,28.44,28.44,28.44,28.44,28.44,29.56,29.56,29.56,29.56,29.56,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,60,50,40,30,20,60,50,40,30,20,,,,,,,,,,,,,,,,,,
eno053f-c1,121,123,122,127,133,167,166,158,149,138,,,,,,,,,,,,,,,,,,,7.14,7.13,6.8,7.19,7.44,7.26,7.27,7.36,7.21,6.96,,,,,,,,,,,,,,,,,,,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,,,,,,,,,,,,,,,,,,,232,232,232,232,232,270,270,270,270,270,,,,,,,,,,,,,,,,,,,15.97,15.97,15.97,15.97,15.97,16.03,16.03,16.03,16.03,16.03,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,60,50,40,30,20,60,50,40,30,20,,,,,,,,,,,,,,,,,,
eno053f-d1,13,26,13,26,35,48,31,36,53,69,,,,,,,,,,,,,,,,,,,12.64,12.91,12.78,13.08,13.48,13.16,13.19,13.02,13.2,12.68,,,,,,,,,,,,,,,,,,,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,,,,,,,,,,,,,,,,,,,77,77,77,77,77,163,163,163,163,163,,,,,,,,,,,,,,,,,,,28.44,28.44,28.44,28.44,28.44,29.56,29.56,29.56,29.56,29.56,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,60,50,40,30,20,60,50,40,30,20,,,,,,,,,,,,,,,,,,
eno054c-b1,44,20,16,20,13,22,21,11,15,9,,,,,,,,,,,,,,,,,,,10.68,11.3,11.63,11.23,11.03,11.52,10.72,10.39,11.21,11.35,,,,,,,,,,,,,,,,,,,0.533336355427269,0.533336355427269,0.533336355427269,0.533336355427269,0.533336355427269,0.533336355427269,0.533336355427269,0.533336355427269,0.533336355427269,0.533336355427269,,,,,,,,,,,,,,,,,,,93,93,93,93,93,71,71,71,71,71,,,,,,,,,,,,,,,,,,,23.73,23.73,23.73,23.73,23.73,26.27,26.27,26.27,26.27,26.27,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,60,50,40,30,20,60,50,40,30,20,,,,,,,,,,,,,,,,,,
eno060c-a1,36,47,7,34,30,31,25,6,26,20,8,12,13,7,10,25,44,25,24,13,24,0,14,19,4,13,15,8,0.44,0.47,0.09,0.52,0.48,0.36,0.34,0.12,0.48,0.44,0.35,0.48,0.36,0.3,0.1,0.25,0.51,0.38,0.3,0.24,0.32,0,0.3,0.28,0.25,0.54,0.72,0.12,0.387142514718487,0.387142514718487,0.387142514718487,0.387142514718487,0.387142514718487,0.387142514718487,0.387142514718487,0.387142514718487,0.387142514718487,0.387142514718487,0.387142514718487,0.387142514718487,0.387142514718487,0.387142514718487,0.387142514718487,0.387142514718487,0.387142514718487,0.387142514718487,0.387142514718487,0.387142514718487,0.387142514718487,0.387142514718487,0.387142514718487,0.387142514718487,0.387142514718487,0.387142514718487,0.387142514718487,0.387142514718487,48,48,48,48,48,48,48,48,48,48,48,48,48,48,81,81,81,81,81,81,81,81,81,81,81,81,81,81,12.33,12.33,12.33,12.33,12.33,12.33,12.33,12.33,12.33,12.33,12.33,12.33,12.33,12.33,15.67,15.67,15.67,15.67,15.67,15.67,15.67,15.67,15.67,15.67,15.67,15.67,15.67,15.67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,65,60,55,50,45,40,35,30,25,20,15,10,5,0,65,60,55,50,45,40,35,30,25,20,15,10,5,0
eno060d-a1,1,2,2,0,0,0,3,2,2,0,2,1,6,1,0,1,5,1,1,0,0,0,1,1,2,0,1,0,0.36,0.16,0.42,0.3,0.48,0.31,0.42,0.24,0.6,0.36,0.3,0.43,0.54,0.12,0.12,0.38,0.36,0.3,0.36,0.29,0.18,0.36,0.24,0.36,0.48,0.29,0.36,0.24,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,102,102,102,102,102,102,102,102,102,102,102,102,102,102,97,97,97,97,97,97,97,97,97,97,97,97,97,97,12.9,12.9,12.9,12.9,12.9,12.9,12.9,12.9,12.9,12.9,12.9,12.9,12.9,12.9,17.1,17.1,17.1,17.1,17.1,17.1,17.1,17.1,17.1,17.1,17.1,17.1,17.1,17.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,65,60,55,50,45,40,35,30,25,20,15,10,5,0,65,60,55,50,45,40,35,30,25,20,15,10,5,0
eno060e-a1,108,107,62,91,74,73,56,73,73,60,54,78,74,56,91,90,53,77,64,103,103,87,54,62,52,39,70,64,1.91,2.16,2.34,2.16,1.92,1.5,1.95,2.04,1.86,2.28,1.92,2.16,1.98,1.91,2.11,2.22,1.86,1.92,2.46,2.22,2.49,2.16,2.34,2.1,2.28,1.68,2.22,2.17,0.386558583199246,0.386558583199246,0.386558583199246,0.386558583199246,0.386558583199246,0.386558583199246,0.386558583199246,0.386558583199246,0.386558583199246,0.386558583199246,0.386558583199246,0.386558583199246,0.386558583199246,0.386558583199246,0.386558583199246,0.386558583199246,0.386558583199246,0.386558583199246,0.386558583199246,0.386558583199246,0.386558583199246,0.386558583199246,0.386558583199246,0.386558583199246,0.386558583199246,0.386558583199246,0.386558583199246,0.386558583199246,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,1740,1740,1740,1740,1740,1740,1740,1740,1740,1740,1740,1740,1740,1740,83.53,83.53,83.53,83.53,83.53,83.53,83.53,83.53,83.53,83.53,83.53,83.53,83.53,83.53,86.47,86.47,86.47,86.47,86.47,86.47,86.47,86.47,86.47,86.47,86.47,86.47,86.47,86.47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,65,60,55,50,45,40,35,30,25,20,15,10,5,0,65,60,55,50,45,40,35,30,25,20,15,10,5,0
eno062c-a1,3,5,1,7,8,15,20,22,14,15,10,10,10,17,9,13,8,10,6,14,15,18,23,13,30,22,27,24,1.68,1.83,1.9,1.66,2.21,1.8,1.98,1.86,1.5,2.16,1.46,1.63,1.63,1.58,1.56,1.53,1.46,1.34,1.21,1.62,1.44,1.44,1.74,1.02,1.96,1.49,1.85,1.72,0.387362540835996,0.387362540835996,0.387362540835996,0.387362540835996,0.387362540835996,0.387362540835996,0.387362540835996,0.387362540835996,0.387362540835996,0.387362540835996,0.387362540835996,0.387362540835996,0.387362540835996,0.387362540835996,0.387362540835996,0.387362540835996,0.387362540835996,0.387362540835996,0.387362540835996,0.387362540835996,0.387362540835996,0.387362540835996,0.387362540835996,0.387362540835996,0.387362540835996,0.387362540835996,0.387362540835996,0.387362540835996,281,281,281,281,281,281,281,281,281,281,281,281,281,281,681,681,681,681,681,681,681,681,681,681,681,681,681,681,63.18,63.18,63.18,63.18,63.18,63.18,63.18,63.18,63.18,63.18,63.18,63.18,63.18,63.18,74.82,74.82,74.82,74.82,74.82,74.82,74.82,74.82,74.82,74.82,74.82,74.82,74.82,74.82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,65,60,55,50,45,40,35,30,25,20,15,10,5,0,65,60,55,50,45,40,35,30,25,20,15,10,5,0
eno062d-a1,20,20,17,16,13,12,7,12,8,18,14,16,10,12,18,24,34,16,28,11,12,36,31,14,35,30,30,37,1.56,1.49,1.43,1.5,1.32,1.46,1.68,1.23,1.14,1.65,1.33,1.41,1.28,1.44,1.5,1.57,1.39,1.38,1.8,1.42,1.14,1.77,1.86,0.99,1.73,1.53,1.48,1.26,0.193572822990122,0.193572822990122,0.193572822990122,0.193572822990122,0.193572822990122,0.193572822990122,0.193572822990122,0.193572822990122,0.193572822990122,0.193572822990122,0.193572822990122,0.193572822990122,0.193572822990122,0.193572822990122,0.193572822990122,0.193572822990122,0.193572822990122,0.193572822990122,0.193572822990122,0.193572822990122,0.193572822990122,0.193572822990122,0.193572822990122,0.193572822990122,0.193572822990122,0.193572822990122,0.193572822990122,0.193572822990122,633,633,633,633,633,633,633,633,633,633,633,633,633,633,1288,1288,1288,1288,1288,1288,1288,1288,1288,1288,1288,1288,1288,1288,89.45,89.45,89.45,89.45,89.45,89.45,89.45,89.45,89.45,89.45,89.45,89.45,89.45,89.45,90.55,90.55,90.55,90.55,90.55,90.55,90.55,90.55,90.55,90.55,90.55,90.55,90.55,90.55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,65,60,55,50,45,40,35,30,25,20,15,10,5,0,65,60,55,50,45,40,35,30,25,20,15,10,5,0
eno063b-c1,0,2,0,0,0,3,1,0,1,3,1,4,1,4,0,1,0,2,1,0,0,2,1,2,0,2,1,0,0.6,0.46,0.7,0.6,0.54,0.97,0.48,0.54,0.3,0.63,0.45,0.6,0.72,0.59,0.66,0.68,0.26,0.36,0.54,0.53,0.36,0.3,0.3,0.75,0.51,0.54,0.54,0.55,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,0.387204723082266,53,53,53,53,53,53,53,53,53,53,53,53,53,53,64,64,64,64,64,64,64,64,64,64,64,64,64,64,17.63,17.63,17.63,17.63,17.63,17.63,17.63,17.63,17.63,17.63,17.63,17.63,17.63,17.63,22.37,22.37,22.37,22.37,22.37,22.37,22.37,22.37,22.37,22.37,22.37,22.37,22.37,22.37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,65,60,55,50,45,40,35,30,25,20,15,10,5,0,65,60,55,50,45,40,35,30,25,20,15,10,5,0
eno064c-d1,83,73,78,82,73,77,77,99,47,40,32,30,53,41,74,67,69,77,78,64,63,65,79,77,44,41,45,29,1.6,1.89,1.67,1.88,1.57,1.37,1.58,1.84,1.34,1.45,1.56,1.38,1.92,1.5,1.46,1.47,1.51,1.36,1.49,1.51,1.42,1.34,2.02,1.85,1.56,1.86,1.44,1.68,0.451668218517615,0.451668218517615,0.451668218517615,0.451668218517615,0.451668218517615,0.451668218517615,0.451668218517615,0.451668218517615,0.451668218517615,0.451668218517615,0.451668218517615,0.451668218517615,0.451668218517615,0.451668218517615,0.451668218517615,0.451668218517615,0.451668218517615,0.451668218517615,0.451668218517615,0.451668218517615,0.451668218517615,0.451668218517615,0.451668218517615,0.451668218517615,0.451668218517615,0.451668218517615,0.451668218517615,0.451668218517615,823,823,823,823,823,823,823,823,823,823,823,823,823,823,884,884,884,884,884,884,884,884,884,884,884,884,884,884,67.49,67.49,67.49,67.49,67.49,67.49,67.49,67.49,67.49,67.49,67.49,67.49,67.49,67.49,66.51,66.51,66.51,66.51,66.51,66.51,66.51,66.51,66.51,66.51,66.51,66.51,66.51,66.51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,65,60,55,50,45,40,35,30,25,20,15,10,5,0,65,60,55,50,45,40,35,30,25,20,15,10,5,0
eno064d-d1,62,53,45,33,39,23,27,20,29,15,20,13,16,6,59,52,35,23,24,29,19,21,6,9,6,9,12,9,1.4,1.65,1.55,1.51,1.59,1.42,1.44,1.4,1.85,1.36,1.68,1.13,1.86,1.38,1.72,1.71,1.51,1.73,1.59,2,1.5,1.9,1.21,1.64,1.56,2.11,1.26,1.68,0.451362833393917,0.451362833393917,0.451362833393917,0.451362833393917,0.451362833393917,0.451362833393917,0.451362833393917,0.451362833393917,0.451362833393917,0.451362833393917,0.451362833393917,0.451362833393917,0.451362833393917,0.451362833393917,0.451362833393917,0.451362833393917,0.451362833393917,0.451362833393917,0.451362833393917,0.451362833393917,0.451362833393917,0.451362833393917,0.451362833393917,0.451362833393917,0.451362833393917,0.451362833393917,0.451362833393917,0.451362833393917,17,17,17,17,17,17,17,17,17,17,17,17,17,17,48,48,48,48,48,48,48,48,48,48,48,48,48,48,65.49,65.49,65.49,65.49,65.49,65.49,65.49,65.49,65.49,65.49,65.49,65.49,65.49,65.49,68.51,68.51,68.51,68.51,68.51,68.51,68.51,68.51,68.51,68.51,68.51,68.51,68.51,68.51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,65,60,55,50,45,40,35,30,25,20,15,10,5,0,65,60,55,50,45,40,35,30,25,20,15,10,5,0
gus013b-b1,190,134,119,85,96,110,102,243,183,172,96,85,68,69,,,,,,,,,,,,,,,3.74,3.61,3.27,3.23,3.03,3.66,4.28,3.46,3.59,3.93,3.97,4.05,3.54,2.92,,,,,,,,,,,,,,,0.258016331067169,0.258016331067169,0.258016331067169,0.258016331067169,0.258016331067169,0.258016331067169,0.258016331067169,0.258016331067169,0.258016331067169,0.258016331067169,0.258016331067169,0.258016331067169,0.258016331067169,0.258016331067169,,,,,,,,,,,,,,,1785,1785,1785,1785,1785,1785,1785,1271,1271,1271,1271,1271,1271,1271,,,,,,,,,,,,,,,76.78,76.78,76.78,76.78,76.78,76.78,76.78,75.22,75.22,75.22,75.22,75.22,75.22,75.22,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,2,2,2,2,2,2,,,,,,,,,,,,,,,60,50,40,30,20,10,0,60,50,40,30,20,10,0,,,,,,,,,,,,,,
gus013c-c1,22,22,37,15,19,9,12,25,48,35,20,17,16,7,,,,,,,,,,,,,,,5.73,5.31,5.6,5.69,6.15,4.99,5.73,5.07,5.49,5.2,5.11,4.65,5.81,5.07,,,,,,,,,,,,,,,0.261197747354177,0.261197747354177,0.261197747354177,0.261197747354177,0.261197747354177,0.261197747354177,0.261197747354177,0.261197747354177,0.261197747354177,0.261197747354177,0.261197747354177,0.261197747354177,0.261197747354177,0.261197747354177,,,,,,,,,,,,,,,158,158,158,158,158,158,158,301,301,301,301,301,301,301,,,,,,,,,,,,,,,104,104,104,104,104,104,104,124,124,124,124,124,124,124,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,2,2,2,2,2,2,,,,,,,,,,,,,,,60,50,40,30,20,10,0,60,50,40,30,20,10,0,,,,,,,,,,,,,,
gus014b-b1,4,0,1,0,4,8,3,0,0,0,4,0,0,0,,,,,,,,,,,,,,,4.07,3.56,3.7,3.54,3.65,3.48,3.76,3.13,3.64,3.5,3.66,3.55,3.72,3.32,,,,,,,,,,,,,,,0.259177666746343,0.259177666746343,0.259177666746343,0.259177666746343,0.259177666746343,0.259177666746343,0.259177666746343,0.259177666746343,0.259177666746343,0.259177666746343,0.259177666746343,0.259177666746343,0.259177666746343,0.259177666746343,,,,,,,,,,,,,,,50,50,50,50,50,50,50,53,53,53,53,53,53,53,,,,,,,,,,,,,,,72.82,72.82,72.82,72.82,72.82,72.82,72.82,79.18,79.18,79.18,79.18,79.18,79.18,79.18,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,2,2,2,2,2,2,,,,,,,,,,,,,,,60,50,40,30,20,10,0,60,50,40,30,20,10,0,,,,,,,,,,,,,,
gus014b-d1,44,49,46,13,20,21,19,68,97,61,24,18,24,32,,,,,,,,,,,,,,,3.7,3.51,3.6,3.7,3.78,3.56,3.55,3.5,3.57,3.6,3.5,3.42,3.64,3.53,,,,,,,,,,,,,,,0.257236561295681,0.257236561295681,0.257236561295681,0.257236561295681,0.257236561295681,0.257236561295681,0.257236561295681,0.257236561295681,0.257236561295681,0.257236561295681,0.257236561295681,0.257236561295681,0.257236561295681,0.257236561295681,,,,,,,,,,,,,,,32,32,32,32,32,32,32,79,79,79,79,79,79,79,,,,,,,,,,,,,,,72.82,72.82,72.82,72.82,72.82,72.82,72.82,79.18,79.18,79.18,79.18,79.18,79.18,79.18,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,2,2,2,2,2,2,,,,,,,,,,,,,,,60,50,40,30,20,10,0,60,50,40,30,20,10,0,,,,,,,,,,,,,,
gus014c-b1,11,1,4,4,7,3,7,5,8,16,5,9,13,7,,,,,,,,,,,,,,,3.95,4.21,3.27,4.13,3.31,3.23,2.89,3.25,2.99,3.93,3.07,3.89,3.97,4.31,,,,,,,,,,,,,,,0.258425152581204,0.258425152581204,0.258425152581204,0.258425152581204,0.258425152581204,0.258425152581204,0.258425152581204,0.258425152581204,0.258425152581204,0.258425152581204,0.258425152581204,0.258425152581204,0.258425152581204,0.258425152581204,,,,,,,,,,,,,,,28,28,28,28,28,28,28,142,142,142,142,142,142,142,,,,,,,,,,,,,,,70.65,70.65,70.65,70.65,70.65,70.65,70.65,81.35,81.35,81.35,81.35,81.35,81.35,81.35,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,2,2,2,2,2,2,,,,,,,,,,,,,,,60,50,40,30,20,10,0,60,50,40,30,20,10,0,,,,,,,,,,,,,,
